0.153258	0.215925	-2.15925	
0.153634	0.215115	-2.15115	
0.15401	0.214308	-2.14308	
0.154386	0.213504	-2.13504	
0.154762	0.212702	-2.12702	
0.155138	0.211904	-2.11904	
0.155514	0.211109	-2.11109	
0.15589	0.210317	-2.10317	
0.156266	0.209527	-2.09527	
0.156642	0.208741	-2.08741	
0.157018	0.207958	-2.07958	
0.157393	0.207177	-2.07177	
0.157769	0.2064	-2.064	
0.158145	0.205625	-2.05625	
0.158521	0.204854	-2.04854	
0.158897	0.204085	-2.04085	
0.159273	0.203319	-2.03319	
0.159649	0.202556	-2.02556	
0.160025	0.201796	-2.01796	
0.160401	0.201038	-2.01038	
0.160777	0.200284	-2.00284	
0.161153	0.199532	-1.99532	
0.161529	0.198784	-1.98784	
0.161905	0.198038	-1.98038	
0.16228	0.197294	-1.97294	
0.162656	0.196554	-1.96554	
0.163032	0.195816	-1.95816	
0.163408	0.195082	-1.95082	
0.163784	0.194349	-1.94349	
0.16416	0.19362	-1.9362	
0.164536	0.192893	-1.92893	
0.164912	0.19217	-1.9217	
0.165288	0.191448	-1.91448	
0.165664	0.19073	-1.9073	
0.16604	0.190014	-1.90014	
0.166416	0.189301	-1.89301	
0.166792	0.188591	-1.88591	
0.167167	0.187883	-1.87883	
0.167543	0.187178	-1.87178	
0.167919	0.186475	-1.86475	
0.168295	0.185776	-1.85776	
0.168671	0.185079	-1.85079	
0.169047	0.184384	-1.84384	
0.169423	0.183692	-1.83692	
0.169799	0.183003	-1.83003	
0.170175	0.182316	-1.82316	
0.170551	0.181632	-1.81632	
0.170927	0.18095	-1.8095	
0.171303	0.180271	-1.80271	
0.171679	0.179595	-1.79595	
0.172054	0.178921	-1.78921	
0.17243	0.178249	-1.78249	
0.172806	0.17758	-1.7758	
0.173182	0.176914	-1.76914	
0.173558	0.17625	-1.7625	
0.173934	0.175588	-1.75588	
0.17431	0.174929	-1.74929	
0.174686	0.174273	-1.74273	
0.175062	0.173619	-1.73619	
0.175438	0.172967	-1.72967	
0.175814	0.172318	-1.72318	
0.17619	0.171672	-1.71672	
0.176566	0.171027	-1.71027	
0.176941	0.170386	-1.70386	
0.177317	0.169746	-1.69746	
0.177693	0.169109	-1.69109	
0.178069	0.168475	-1.68475	
0.178445	0.167842	-1.67842	
0.178821	0.167212	-1.67212	
0.179197	0.166585	-1.66585	
0.179573	0.16596	-1.6596	
0.179949	0.165337	-1.65337	
0.180325	0.164716	-1.64716	
0.180701	0.164098	-1.64098	
0.181077	0.163483	-1.63483	
0.181453	0.162869	-1.62869	
0.181828	0.162258	-1.62258	
0.182204	0.161649	-1.61649	
0.18258	0.161042	-1.61042	
0.182956	0.160438	-1.60438	
0.183332	0.159836	-1.59836	
0.183708	0.159236	-1.59236	
0.184084	0.158638	-1.58638	
0.18446	0.158043	-1.58043	
0.184836	0.15745	-1.5745	
0.185212	0.156859	-1.56859	
0.185588	0.15627	-1.5627	
0.185964	0.155684	-1.55684	
0.18634	0.1551	-1.551	
0.186715	0.154518	-1.54518	
0.187091	0.153938	-1.53938	
0.187467	0.15336	-1.5336	
0.187843	0.152785	-1.52785	
0.188219	0.152211	-1.52211	
0.188595	0.15164	-1.5164	
0.188971	0.151071	-1.51071	
0.189347	0.150504	-1.50504	
0.189723	0.149939	-1.49939	
0.190099	0.149377	-1.49377	
0.190475	0.148816	-1.48816	
0.190851	0.148258	-1.48258	
0.191227	0.147701	-1.47701	
0.191602	0.147147	-1.47147	
0.191978	0.146595	-1.46595	
0.192354	0.146045	-1.46045	
0.19273	0.145496	-1.45496	
0.193106	0.14495	-1.4495	
0.193482	0.144406	-1.44406	
0.193858	0.143865	-1.43865	
0.194234	0.143325	-1.43325	
0.19461	0.142787	-1.42787	
0.194986	0.142251	-1.42251	
0.195362	0.141717	-1.41717	
0.195738	0.141185	-1.41185	
0.196114	0.140655	-1.40655	
0.196489	0.140128	-1.40128	
0.196865	0.139602	-1.39602	
0.197241	0.139078	-1.39078	
0.197617	0.138556	-1.38556	
0.197993	0.138036	-1.38036	
0.198369	0.137518	-1.37518	
0.198745	0.137002	-1.37002	
0.199121	0.136488	-1.36488	
0.199497	0.135976	-1.35976	
0.199873	0.135465	-1.35465	
0.200249	0.134957	-1.34957	
0.200625	0.13445	-1.3445	
0.201001	0.133946	-1.33946	
0.201376	0.133443	-1.33443	
0.201752	0.132942	-1.32942	
0.202128	0.132444	-1.32444	
